fecha,anio,mes_num,departamento,municipio,pasajeros_aereos_nacionales
2015-11-01,2015,11,NARINO,San Andres de Tumaco,4673
2015-11-01,2015,11,NORTE DE SANTANDER,Cúcuta,42494
2015-11-01,2015,11,PUTUMAYO,Puerto Asís,2000
2015-11-01,2015,11,PUTUMAYO,Puerto Leguízamo,366
2015-11-01,2015,11,PUTUMAYO,Villagarzón,971
2015-11-01,2015,11,QUINDIO,Armenia,17442
2015-11-01,2015,11,RISARALDA,Pereira,53913
2015-11-01,2015,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1217
2015-11-01,2015,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,71679
2015-11-01,2015,11,SANTANDER,Barrancabermeja,7316
2015-11-01,2015,11,SANTANDER,Bucaramanga,69429
2015-11-01,2015,11,SIN ESPECIFICAR,Sin Especificar,0
2015-11-01,2015,11,SUCRE,Corozal,2283
2015-11-01,2015,11,SUCRE,Santiago de Tolú,545
2015-11-01,2015,11,TOLIMA,Ibagué,6027
2015-11-01,2015,11,VALLE DEL CAUCA,Buenaventura,539
2015-11-01,2015,11,VALLE DEL CAUCA,Cali,176408
2015-11-01,2015,11,VAUPES,Caruru,8
2015-11-01,2015,11,VAUPES,Mitú,923
2015-11-01,2015,11,VAUPES,Taraira,62
2015-11-01,2015,11,VICHADA,Cumaribo,0
2015-11-01,2015,11,VICHADA,Puerto Carreño,1516
2015-12-01,2015,12,AMAZONAS,LA CHORRERA,84
2015-12-01,2015,12,AMAZONAS,La Pedrera,156
2015-12-01,2015,12,AMAZONAS,Leticia,9865
2015-12-01,2015,12,AMAZONAS,Tarapacá,42
2015-12-01,2015,12,ANTIOQUIA,Carepa,9422
2015-12-01,2015,12,ANTIOQUIA,Caucasia,1613
2015-12-01,2015,12,ANTIOQUIA,El Bagre,526
2015-12-01,2015,12,ANTIOQUIA,Medellín,44528
2015-12-01,2015,12,ANTIOQUIA,Rionegro,255738
2015-12-01,2015,12,ARAUCA,Arauca,6438
2015-12-01,2015,12,ARAUCA,Tame,72
2015-12-01,2015,12,ATLANTICO,Barranquilla,117457
2015-12-01,2015,12,BOGOTA D.C.,"Bogotá, D.C.",674013
2015-12-01,2015,12,BOLIVAR,Cartagena,175840
2015-12-01,2015,12,CALDAS,Manizales,8112
2015-12-01,2015,12,CAQUETA,Florencia,3570
2015-12-01,2015,12,CAQUETA,San Vicente del Caguán,0
2015-12-01,2015,12,CASANARE,Paz de Ariporo,133
2015-12-01,2015,12,CASANARE,Yopal,17900
2015-12-01,2015,12,CAUCA,Guapi,1302
2015-12-01,2015,12,CAUCA,Popayán,5433
2015-12-01,2015,12,CESAR,San Martín,0
2015-12-01,2015,12,CESAR,Valledupar,17449
2015-12-01,2015,12,CHOCO,Acandí,785
2015-12-01,2015,12,CHOCO,Nuquí,412
2015-12-01,2015,12,CHOCO,Quibdó,20752
2015-12-01,2015,12,CORDOBA,Montería,46012
2015-12-01,2015,12,GUAINIA,Barranco Minas,0
2015-12-01,2015,12,GUAINIA,Inírida,1476
2015-12-01,2015,12,GUAVIARE,Miraflores,366
2015-12-01,2015,12,GUAVIARE,San José del Guaviare,1001
2015-12-01,2015,12,HUILA,Neiva,13797
2015-12-01,2015,12,HUILA,Pitalito,419
2015-12-01,2015,12,LA GUAJIRA,Maicao,2984
2015-12-01,2015,12,LA GUAJIRA,Riohacha,7050
2015-12-01,2015,12,LA GUAJIRA,Uribia,989
2015-12-01,2015,12,MAGDALENA,Santa Marta,67960
2015-12-01,2015,12,META,La Macarena,0
2015-12-01,2015,12,META,Villavicencio,4291
2015-12-01,2015,12,NARINO,Pasto,14465
2015-12-01,2015,12,NARINO,San Andres de Tumaco,5661
2015-12-01,2015,12,NORTE DE SANTANDER,Cúcuta,50250
2015-12-01,2015,12,PUTUMAYO,Puerto Asís,2156
2015-12-01,2015,12,PUTUMAYO,Puerto Leguízamo,445
2015-12-01,2015,12,PUTUMAYO,Villagarzón,876
2015-12-01,2015,12,QUINDIO,Armenia,17485
2015-12-01,2015,12,RISARALDA,Pereira,55497
2015-12-01,2015,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,2320
2015-12-01,2015,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,77387
2015-12-01,2015,12,SANTANDER,Barrancabermeja,8910
2015-12-01,2015,12,SANTANDER,Bucaramanga,71371
2015-12-01,2015,12,SIN ESPECIFICAR,Sin Especificar,0
2015-12-01,2015,12,SUCRE,Corozal,2864
2015-12-01,2015,12,SUCRE,Santiago de Tolú,1216
2015-12-01,2015,12,TOLIMA,Ibagué,5839
2015-12-01,2015,12,VALLE DEL CAUCA,Buenaventura,529
2015-12-01,2015,12,VALLE DEL CAUCA,Cali,191004
2015-12-01,2015,12,VAUPES,Caruru,36
2015-12-01,2015,12,VAUPES,Mitú,1282
2015-12-01,2015,12,VAUPES,Taraira,83
2015-12-01,2015,12,VICHADA,Cumaribo,0
2015-12-01,2015,12,VICHADA,Puerto Carreño,1618
2016-01-01,2016,1,AMAZONAS,LA CHORRERA,37
2016-01-01,2016,1,AMAZONAS,La Pedrera,73
2016-01-01,2016,1,AMAZONAS,Leticia,9672
2016-01-01,2016,1,AMAZONAS,Tarapacá,35
2016-01-01,2016,1,ANTIOQUIA,Carepa,7364
2016-01-01,2016,1,ANTIOQUIA,Caucasia,969
2016-01-01,2016,1,ANTIOQUIA,El Bagre,419
2016-01-01,2016,1,ANTIOQUIA,Medellín,42978
2016-01-01,2016,1,ANTIOQUIA,Rionegro,225617
2016-01-01,2016,1,ARAUCA,Arauca,5063
2016-01-01,2016,1,ARAUCA,Tame,63
2016-01-01,2016,1,ATLANTICO,Barranquilla,101471
2016-01-01,2016,1,BOGOTA D.C.,"Bogotá, D.C.",749045
2016-01-01,2016,1,BOLIVAR,Cartagena,166815
2016-01-01,2016,1,CALDAS,Manizales,8777
2016-01-01,2016,1,CAQUETA,Florencia,2933
2016-01-01,2016,1,CASANARE,Paz de Ariporo,84
2016-01-01,2016,1,CASANARE,Yopal,15776
2016-01-01,2016,1,CAUCA,Guapi,938
2016-01-01,2016,1,CAUCA,Popayán,4258
2016-01-01,2016,1,CESAR,Valledupar,13524
2016-01-01,2016,1,CHOCO,Acandí,641
2016-01-01,2016,1,CHOCO,Bahía Solano,570
2016-01-01,2016,1,CHOCO,Nuquí,273
2016-01-01,2016,1,CHOCO,Quibdó,13222
2016-01-01,2016,1,CORDOBA,Montería,37110
2016-01-01,2016,1,GUAINIA,Barranco Minas,0
2016-01-01,2016,1,GUAINIA,Inírida,1496
2016-01-01,2016,1,GUAVIARE,Miraflores,333
2016-01-01,2016,1,GUAVIARE,San José del Guaviare,814
2016-01-01,2016,1,HUILA,Neiva,10447
2016-01-01,2016,1,HUILA,Pitalito,392
2016-01-01,2016,1,LA GUAJIRA,Maicao,2363
2016-01-01,2016,1,LA GUAJIRA,Riohacha,5335
2016-01-01,2016,1,LA GUAJIRA,Uribia,1040
2016-01-01,2016,1,MAGDALENA,Santa Marta,71418
2016-01-01,2016,1,META,La Macarena,4
2016-01-01,2016,1,META,Villavicencio,3692
2016-01-01,2016,1,NARINO,Pasto,11894
2016-01-01,2016,1,NARINO,San Andres de Tumaco,4492
2016-01-01,2016,1,NORTE DE SANTANDER,Cúcuta,42331
2016-01-01,2016,1,PUTUMAYO,Puerto Asís,2054
2016-01-01,2016,1,PUTUMAYO,Puerto Leguízamo,558
2016-01-01,2016,1,PUTUMAYO,Villagarzón,697
2016-01-01,2016,1,QUINDIO,Armenia,15753
2016-01-01,2016,1,RISARALDA,Pereira,50355
2016-01-01,2016,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1326
2016-01-01,2016,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,73691
2016-01-01,2016,1,SANTANDER,Barrancabermeja,6459
2016-01-01,2016,1,SANTANDER,Bucaramanga,60926
2016-01-01,2016,1,SIN ESPECIFICAR,Sin Especificar,0
2016-01-01,2016,1,SUCRE,Corozal,1932
2016-01-01,2016,1,SUCRE,Santiago de Tolú,1068
2016-01-01,2016,1,TOLIMA,Ibagué,4996
2016-01-01,2016,1,VALLE DEL CAUCA,Buenaventura,537
2016-01-01,2016,1,VALLE DEL CAUCA,Cali,156010
2016-01-01,2016,1,VAUPES,Caruru,42
2016-01-01,2016,1,VAUPES,Mitú,1232
2016-01-01,2016,1,VAUPES,Taraira,100
2016-01-01,2016,1,VICHADA,Puerto Carreño,1737
2016-02-01,2016,2,AMAZONAS,LA CHORRERA,37
2016-02-01,2016,2,AMAZONAS,La Pedrera,139
2016-02-01,2016,2,AMAZONAS,Leticia,7590
2016-02-01,2016,2,AMAZONAS,Tarapacá,36
2016-02-01,2016,2,ANTIOQUIA,Carepa,8582
2016-02-01,2016,2,ANTIOQUIA,Caucasia,1632
2016-02-01,2016,2,ANTIOQUIA,El Bagre,490
2016-02-01,2016,2,ANTIOQUIA,Medellín,39064
2016-02-01,2016,2,ANTIOQUIA,Rionegro,215171
2016-02-01,2016,2,ARAUCA,Arauca,5159
2016-02-01,2016,2,ARAUCA,Tame,70
2016-02-01,2016,2,ATLANTICO,Barranquilla,93199
2016-02-01,2016,2,BOGOTA D.C.,"Bogotá, D.C.",637929
2016-02-01,2016,2,BOLIVAR,Cartagena,131962
2016-02-01,2016,2,CALDAS,Manizales,9470
2016-02-01,2016,2,CAQUETA,Florencia,3156
2016-02-01,2016,2,CASANARE,Paz de Ariporo,152
2016-02-01,2016,2,CASANARE,Yopal,15823
2016-02-01,2016,2,CAUCA,Guapi,1122
2016-02-01,2016,2,CAUCA,Popayán,5321
2016-02-01,2016,2,CESAR,Valledupar,13544
2016-02-01,2016,2,CHOCO,Acandí,516
2016-02-01,2016,2,CHOCO,Bahía Solano,439
2016-02-01,2016,2,CHOCO,Nuquí,240
2016-02-01,2016,2,CHOCO,Quibdó,12737
2016-02-01,2016,2,CORDOBA,Montería,33110
2016-02-01,2016,2,GUAINIA,Barranco Minas,0
2016-02-01,2016,2,GUAINIA,Inírida,1493
2016-02-01,2016,2,GUAVIARE,Miraflores,183
2016-02-01,2016,2,GUAVIARE,San José del Guaviare,814
2016-02-01,2016,2,HUILA,Neiva,11401
2016-02-01,2016,2,HUILA,Pitalito,401
2016-02-01,2016,2,LA GUAJIRA,Maicao,2266
2016-02-01,2016,2,LA GUAJIRA,Riohacha,5186
2016-02-01,2016,2,LA GUAJIRA,Uribia,943
2016-02-01,2016,2,MAGDALENA,Santa Marta,51813
2016-02-01,2016,2,META,La Macarena,0
2016-02-01,2016,2,META,Villavicencio,3577
2016-02-01,2016,2,NARINO,Pasto,11491
2016-02-01,2016,2,NARINO,San Andres de Tumaco,4239
2016-02-01,2016,2,NORTE DE SANTANDER,Cúcuta,36523
2016-02-01,2016,2,PUTUMAYO,Puerto Asís,1875
2016-02-01,2016,2,PUTUMAYO,Puerto Leguízamo,521
2016-02-01,2016,2,PUTUMAYO,Villagarzón,874
2016-02-01,2016,2,QUINDIO,Armenia,16048
2016-02-01,2016,2,RISARALDA,Pereira,50490
2016-02-01,2016,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,988
2016-02-01,2016,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,62648
2016-02-01,2016,2,SANTANDER,Barrancabermeja,6123
2016-02-01,2016,2,SANTANDER,Bucaramanga,61861
2016-02-01,2016,2,SIN ESPECIFICAR,Sin Especificar,0
2016-02-01,2016,2,SUCRE,Corozal,1920
2016-02-01,2016,2,SUCRE,Santiago de Tolú,516
2016-02-01,2016,2,TOLIMA,Ibagué,6612
2016-02-01,2016,2,VALLE DEL CAUCA,Buenaventura,589
2016-02-01,2016,2,VALLE DEL CAUCA,Cali,157787
2016-02-01,2016,2,VAUPES,Caruru,66
2016-02-01,2016,2,VAUPES,Mitú,1035
2016-02-01,2016,2,VAUPES,Pacoa,5
2016-02-01,2016,2,VAUPES,Taraira,96
2016-02-01,2016,2,VICHADA,Cumaribo,38
2016-02-01,2016,2,VICHADA,Puerto Carreño,1593
2016-03-01,2016,3,AMAZONAS,LA CHORRERA,45
2016-03-01,2016,3,AMAZONAS,La Pedrera,128
2016-03-01,2016,3,AMAZONAS,Leticia,7964
2016-03-01,2016,3,AMAZONAS,Tarapacá,84
2016-03-01,2016,3,ANTIOQUIA,Carepa,7721
2016-03-01,2016,3,ANTIOQUIA,Caucasia,1383
2016-03-01,2016,3,ANTIOQUIA,El Bagre,392
2016-03-01,2016,3,ANTIOQUIA,Medellín,36986
2016-03-01,2016,3,ANTIOQUIA,Rionegro,235898
2016-03-01,2016,3,ARAUCA,Arauca,5198
2016-03-01,2016,3,ARAUCA,Tame,102
2016-03-01,2016,3,ATLANTICO,Barranquilla,105849
2016-03-01,2016,3,BOGOTA D.C.,"Bogotá, D.C.",685382
2016-03-01,2016,3,BOLIVAR,Cartagena,145488
2016-03-01,2016,3,CALDAS,Manizales,8372
2016-03-01,2016,3,CAQUETA,Florencia,3152
2016-03-01,2016,3,CASANARE,Paz de Ariporo,98
2016-03-01,2016,3,CASANARE,Yopal,16050
2016-03-01,2016,3,CAUCA,Guapi,967
2016-03-01,2016,3,CAUCA,Popayán,5431
2016-03-01,2016,3,CESAR,San Martín,19
2016-03-01,2016,3,CESAR,Valledupar,14553
2016-03-01,2016,3,CHOCO,Acandí,580
2016-03-01,2016,3,CHOCO,Bahía Solano,576
2016-03-01,2016,3,CHOCO,Nuquí,250
2016-03-01,2016,3,CHOCO,Quibdó,13245
2016-03-01,2016,3,CORDOBA,Montería,37244
2016-03-01,2016,3,GUAINIA,Barranco Minas,24
2016-03-01,2016,3,GUAINIA,Inírida,1360
2016-03-01,2016,3,GUAVIARE,Miraflores,178
2016-03-01,2016,3,GUAVIARE,San José del Guaviare,806
2016-03-01,2016,3,HUILA,Neiva,11611
2016-03-01,2016,3,HUILA,Pitalito,384
2016-03-01,2016,3,LA GUAJIRA,Maicao,2208
2016-03-01,2016,3,LA GUAJIRA,Riohacha,6018
2016-03-01,2016,3,LA GUAJIRA,Uribia,1060
2016-03-01,2016,3,MAGDALENA,Santa Marta,55981
2016-03-01,2016,3,META,La Macarena,9
2016-03-01,2016,3,META,Villavicencio,3775
2016-03-01,2016,3,NARINO,Pasto,12254
2016-03-01,2016,3,NARINO,San Andres de Tumaco,4711
2016-03-01,2016,3,NORTE DE SANTANDER,Cúcuta,40287
2016-03-01,2016,3,PUTUMAYO,Puerto Asís,1916
2016-03-01,2016,3,PUTUMAYO,Puerto Leguízamo,479
2016-03-01,2016,3,PUTUMAYO,Villagarzón,691
2016-03-01,2016,3,QUINDIO,Armenia,15708
2016-03-01,2016,3,RISARALDA,Pereira,53710
2016-03-01,2016,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1135
2016-03-01,2016,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,65215
2016-03-01,2016,3,SANTANDER,Barrancabermeja,6612
2016-03-01,2016,3,SANTANDER,Bucaramanga,63706
2016-03-01,2016,3,SIN ESPECIFICAR,Sin Especificar,0
2016-03-01,2016,3,SUCRE,Corozal,2077
2016-03-01,2016,3,SUCRE,Santiago de Tolú,674
2016-03-01,2016,3,TOLIMA,Ibagué,5677
2016-03-01,2016,3,VALLE DEL CAUCA,Buenaventura,588
2016-03-01,2016,3,VALLE DEL CAUCA,Cali,174249
2016-03-01,2016,3,VAUPES,Caruru,66
2016-03-01,2016,3,VAUPES,Mitú,917
2016-03-01,2016,3,VAUPES,Pacoa,21
2016-03-01,2016,3,VAUPES,Taraira,85
2016-03-01,2016,3,VICHADA,Cumaribo,0
2016-03-01,2016,3,VICHADA,Puerto Carreño,1533
2016-03-01,2016,3,VICHADA,Santa Rosalía,34
2016-04-01,2016,4,AMAZONAS,LA CHORRERA,43
2016-04-01,2016,4,AMAZONAS,La Pedrera,88
2016-04-01,2016,4,AMAZONAS,Leticia,7663
2016-04-01,2016,4,AMAZONAS,Tarapacá,77
2016-04-01,2016,4,ANTIOQUIA,Carepa,8318
2016-04-01,2016,4,ANTIOQUIA,Caucasia,1528
2016-04-01,2016,4,ANTIOQUIA,El Bagre,462
2016-04-01,2016,4,ANTIOQUIA,Medellín,38869
2016-04-01,2016,4,ANTIOQUIA,Rionegro,217246
2016-04-01,2016,4,ARAUCA,Arauca,5118
2016-04-01,2016,4,ARAUCA,Tame,95
2016-04-01,2016,4,ATLANTICO,Barranquilla,92986
2016-04-01,2016,4,BOGOTA D.C.,"Bogotá, D.C.",638901
2016-04-01,2016,4,BOLIVAR,Cartagena,121389
2016-04-01,2016,4,CALDAS,Manizales,8643
2016-04-01,2016,4,CAQUETA,Florencia,3461
2016-04-01,2016,4,CASANARE,Paz de Ariporo,89
2016-04-01,2016,4,CASANARE,Yopal,15409
2016-04-01,2016,4,CAUCA,Guapi,1019
2016-04-01,2016,4,CAUCA,Popayán,5241
2016-04-01,2016,4,CESAR,San Martín,7
2016-04-01,2016,4,CESAR,Valledupar,16120
2016-04-01,2016,4,CHOCO,Acandí,365
2016-04-01,2016,4,CHOCO,Bahía Solano,664
2016-04-01,2016,4,CHOCO,Nuquí,211
2016-04-01,2016,4,CHOCO,Quibdó,14300
2016-04-01,2016,4,CORDOBA,Montería,33701
2016-04-01,2016,4,GUAINIA,Barranco Minas,0
2016-04-01,2016,4,GUAINIA,Inírida,1320
2016-04-01,2016,4,GUAVIARE,Miraflores,264
2016-04-01,2016,4,GUAVIARE,San José del Guaviare,760
2016-04-01,2016,4,HUILA,Neiva,12172
2016-04-01,2016,4,HUILA,Pitalito,362
2016-04-01,2016,4,LA GUAJIRA,Maicao,2198
2016-04-01,2016,4,LA GUAJIRA,Riohacha,5487
2016-04-01,2016,4,LA GUAJIRA,Uribia,939
2016-04-01,2016,4,MAGDALENA,Santa Marta,51917
2016-04-01,2016,4,META,La Macarena,0
2016-04-01,2016,4,META,Uribe,0
2016-04-01,2016,4,META,Villavicencio,4023
2016-04-01,2016,4,NARINO,Pasto,11829
2016-04-01,2016,4,NARINO,San Andres de Tumaco,4484
2016-04-01,2016,4,NORTE DE SANTANDER,Cúcuta,37280
2016-04-01,2016,4,PUTUMAYO,Puerto Asís,1873
2016-04-01,2016,4,PUTUMAYO,Puerto Leguízamo,469
2016-04-01,2016,4,PUTUMAYO,Villagarzón,844
2016-04-01,2016,4,QUINDIO,Armenia,15457
2016-04-01,2016,4,RISARALDA,Pereira,51436
2016-04-01,2016,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,989
2016-04-01,2016,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,60790
2016-04-01,2016,4,SANTANDER,Barrancabermeja,6334
2016-04-01,2016,4,SANTANDER,Bucaramanga,62922
2016-04-01,2016,4,SIN ESPECIFICAR,Sin Especificar,0
2016-04-01,2016,4,SUCRE,Corozal,2365
2016-04-01,2016,4,SUCRE,Santiago de Tolú,418
2016-04-01,2016,4,TOLIMA,Ibagué,6220
2016-04-01,2016,4,VALLE DEL CAUCA,Buenaventura,608
2016-04-01,2016,4,VALLE DEL CAUCA,Cali,156850
2016-04-01,2016,4,VAUPES,Caruru,12
2016-04-01,2016,4,VAUPES,Mitú,762
2016-04-01,2016,4,VAUPES,Pacoa,2
2016-04-01,2016,4,VAUPES,Taraira,69
2016-04-01,2016,4,VICHADA,Cumaribo,0
2016-04-01,2016,4,VICHADA,Puerto Carreño,1241
2016-05-01,2016,5,AMAZONAS,LA CHORRERA,37
2016-05-01,2016,5,AMAZONAS,La Pedrera,99
2016-05-01,2016,5,AMAZONAS,Leticia,7926
2016-05-01,2016,5,AMAZONAS,Tarapacá,46
2016-05-01,2016,5,ANTIOQUIA,Carepa,8668
2016-05-01,2016,5,ANTIOQUIA,Caucasia,1666
2016-05-01,2016,5,ANTIOQUIA,El Bagre,467
2016-05-01,2016,5,ANTIOQUIA,Medellín,40663
2016-05-01,2016,5,ANTIOQUIA,Rionegro,237962
2016-05-01,2016,5,ARAUCA,Arauca,5889
2016-05-01,2016,5,ARAUCA,Tame,88
2016-05-01,2016,5,ATLANTICO,Barranquilla,100274
2016-05-01,2016,5,BOGOTA D.C.,"Bogotá, D.C.",692020
2016-05-01,2016,5,BOLIVAR,Cartagena,135387
2016-05-01,2016,5,CALDAS,Manizales,9334
2016-05-01,2016,5,CAQUETA,Florencia,3598
2016-05-01,2016,5,CASANARE,Paz de Ariporo,120
2016-05-01,2016,5,CASANARE,Yopal,16119
2016-05-01,2016,5,CAUCA,Guapi,1072
2016-05-01,2016,5,CAUCA,Popayán,5328
2016-05-01,2016,5,CESAR,San Martín,0
2016-05-01,2016,5,CESAR,Valledupar,16061
2016-05-01,2016,5,CHOCO,Acandí,398
2016-05-01,2016,5,CHOCO,Bahía Solano,1277
2016-05-01,2016,5,CHOCO,Nuquí,263
2016-05-01,2016,5,CHOCO,Quibdó,15610
2016-05-01,2016,5,CORDOBA,Montería,38339
2016-05-01,2016,5,GUAINIA,Barranco Minas,31
2016-05-01,2016,5,GUAINIA,Inírida,1348
2016-05-01,2016,5,GUAVIARE,Miraflores,260
2016-05-01,2016,5,GUAVIARE,San José del Guaviare,788
2016-05-01,2016,5,HUILA,Neiva,12138
2016-05-01,2016,5,HUILA,Pitalito,417
2016-05-01,2016,5,LA GUAJIRA,Maicao,2412
2016-05-01,2016,5,LA GUAJIRA,Riohacha,5689
2016-05-01,2016,5,LA GUAJIRA,Uribia,993
2016-05-01,2016,5,MAGDALENA,Santa Marta,56673
2016-05-01,2016,5,META,La Macarena,0
2016-05-01,2016,5,META,Villavicencio,4195
2016-05-01,2016,5,NARINO,Ipiales,54
2016-05-01,2016,5,NARINO,Pasto,11757
2016-05-01,2016,5,NARINO,San Andres de Tumaco,4609
2016-05-01,2016,5,NORTE DE SANTANDER,Cúcuta,44583
2016-05-01,2016,5,PUTUMAYO,Puerto Asís,1888
2016-05-01,2016,5,PUTUMAYO,Puerto Leguízamo,409
2016-05-01,2016,5,PUTUMAYO,Villagarzón,978
2016-05-01,2016,5,QUINDIO,Armenia,16522
2016-05-01,2016,5,RISARALDA,Pereira,53033
2016-05-01,2016,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1000
2016-05-01,2016,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,63560
2016-05-01,2016,5,SANTANDER,Barrancabermeja,6602
2016-05-01,2016,5,SANTANDER,Bucaramanga,67605
2016-05-01,2016,5,SIN ESPECIFICAR,Sin Especificar,15
2016-05-01,2016,5,SUCRE,Corozal,2606
2016-05-01,2016,5,SUCRE,Santiago de Tolú,459
2016-05-01,2016,5,TOLIMA,Ibagué,6223
2016-05-01,2016,5,VALLE DEL CAUCA,Buenaventura,577
2016-05-01,2016,5,VALLE DEL CAUCA,Cali,173509
2016-05-01,2016,5,VAUPES,Caruru,9
2016-05-01,2016,5,VAUPES,Mitú,1128
2016-05-01,2016,5,VAUPES,Taraira,52
2016-05-01,2016,5,VICHADA,Cumaribo,27
2016-05-01,2016,5,VICHADA,Puerto Carreño,1470
2016-06-01,2016,6,AMAZONAS,LA CHORRERA,46
2016-06-01,2016,6,AMAZONAS,La Pedrera,132
2016-06-01,2016,6,AMAZONAS,Leticia,8864
2016-06-01,2016,6,AMAZONAS,Tarapacá,130
2016-06-01,2016,6,ANTIOQUIA,Carepa,8778
2016-06-01,2016,6,ANTIOQUIA,Caucasia,1696
2016-06-01,2016,6,ANTIOQUIA,El Bagre,519
2016-06-01,2016,6,ANTIOQUIA,Medellín,45550
2016-06-01,2016,6,ANTIOQUIA,Rionegro,233604
2016-06-01,2016,6,ARAUCA,Arauca,6208
2016-06-01,2016,6,ARAUCA,Tame,170
2016-06-01,2016,6,ATLANTICO,Barranquilla,110561
2016-06-01,2016,6,BOGOTA D.C.,"Bogotá, D.C.",708269
2016-06-01,2016,6,BOLIVAR,Cartagena,158887
2016-06-01,2016,6,CALDAS,Manizales,10359
2016-06-01,2016,6,CAQUETA,Florencia,3799
2016-06-01,2016,6,CASANARE,Paz de Ariporo,75
2016-06-01,2016,6,CASANARE,Yopal,15857
2016-06-01,2016,6,CAUCA,Guapi,1087
2016-06-01,2016,6,CAUCA,Popayán,6579
2016-06-01,2016,6,CESAR,San Martín,13
2016-06-01,2016,6,CESAR,Valledupar,17268
2016-06-01,2016,6,CHOCO,Acandí,537
2016-06-01,2016,6,CHOCO,Bahía Solano,1472
2016-06-01,2016,6,CHOCO,Nuquí,367
2016-06-01,2016,6,CHOCO,Quibdó,17536
2016-06-01,2016,6,CORDOBA,Montería,41428
2016-06-01,2016,6,GUAINIA,Barranco Minas,0
2016-06-01,2016,6,GUAINIA,Inírida,1390
2016-06-01,2016,6,GUAVIARE,Miraflores,228
2016-06-01,2016,6,GUAVIARE,San José del Guaviare,792
2016-06-01,2016,6,HUILA,Neiva,12120
2016-06-01,2016,6,HUILA,Pitalito,451
2016-06-01,2016,6,LA GUAJIRA,Maicao,2361
2016-06-01,2016,6,LA GUAJIRA,Riohacha,6265
2016-06-01,2016,6,LA GUAJIRA,Uribia,1032
2016-06-01,2016,6,MAGDALENA,Santa Marta,64793
2016-06-01,2016,6,META,La Macarena,0
2016-06-01,2016,6,META,Villavicencio,4344
2016-06-01,2016,6,NARINO,Ipiales,465
2016-06-01,2016,6,NARINO,Pasto,13981
2016-06-01,2016,6,NARINO,San Andres de Tumaco,5493
2016-06-01,2016,6,NORTE DE SANTANDER,Cúcuta,46846
2016-06-01,2016,6,PUTUMAYO,Puerto Asís,2052
2016-06-01,2016,6,PUTUMAYO,Puerto Leguízamo,459
2016-06-01,2016,6,PUTUMAYO,Villagarzón,921
2016-06-01,2016,6,QUINDIO,Armenia,16384
2016-06-01,2016,6,RISARALDA,Pereira,55245
2016-06-01,2016,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,1253
2016-06-01,2016,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,69959
2016-06-01,2016,6,SANTANDER,Barrancabermeja,6510
2016-06-01,2016,6,SANTANDER,Bucaramanga,68811
2016-06-01,2016,6,SIN ESPECIFICAR,Sin Especificar,0
2016-06-01,2016,6,SUCRE,Corozal,3500
2016-06-01,2016,6,SUCRE,Santiago de Tolú,762
2016-06-01,2016,6,TOLIMA,Ibagué,6658
2016-06-01,2016,6,VALLE DEL CAUCA,Buenaventura,607
2016-06-01,2016,6,VALLE DEL CAUCA,Cali,183940
2016-06-01,2016,6,VAUPES,Caruru,0
2016-06-01,2016,6,VAUPES,Mitú,1108
2016-06-01,2016,6,VAUPES,Pacoa,20
2016-06-01,2016,6,VAUPES,Taraira,98
2016-06-01,2016,6,VICHADA,Cumaribo,0
2016-06-01,2016,6,VICHADA,Puerto Carreño,1474
2016-07-01,2016,7,AMAZONAS,LA CHORRERA,67
2016-07-01,2016,7,AMAZONAS,La Pedrera,89
2016-07-01,2016,7,AMAZONAS,Leticia,9237
2016-07-01,2016,7,AMAZONAS,Tarapacá,116
2016-07-01,2016,7,ANTIOQUIA,Carepa,8648
2016-07-01,2016,7,ANTIOQUIA,Caucasia,1658
2016-07-01,2016,7,ANTIOQUIA,El Bagre,447
2016-07-01,2016,7,ANTIOQUIA,Medellín,47134
2016-07-01,2016,7,ANTIOQUIA,Rionegro,240836
2016-07-01,2016,7,ARAUCA,Arauca,5843
2016-07-01,2016,7,ARAUCA,Tame,91
2016-07-01,2016,7,ATLANTICO,Barranquilla,115378
2016-07-01,2016,7,BOGOTA D.C.,"Bogotá, D.C.",740169
2016-07-01,2016,7,BOLIVAR,Cartagena,165349
