fecha,anio,mes_num,departamento,pasajeros_aereos_internacionales
2014-03-01,2014,3,RISARALDA,5511
2014-03-01,2014,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3983
2014-03-01,2014,3,SANTANDER,2628
2014-03-01,2014,3,TOLIMA,149
2014-03-01,2014,3,VALLE DEL CAUCA,27280
2014-04-01,2014,4,AMAZONAS,6
2014-04-01,2014,4,ANTIOQUIA,43838
2014-04-01,2014,4,ATLANTICO,8887
2014-04-01,2014,4,BOGOTA D.C.,234905
2014-04-01,2014,4,BOLIVAR,16077
2014-04-01,2014,4,CALDAS,333
2014-04-01,2014,4,CAQUETA,4
2014-04-01,2014,4,CASANARE,12
2014-04-01,2014,4,CAUCA,80
2014-04-01,2014,4,CESAR,193
2014-04-01,2014,4,CORDOBA,260
2014-04-01,2014,4,HUILA,189
2014-04-01,2014,4,LA GUAJIRA,33
2014-04-01,2014,4,MAGDALENA,421
2014-04-01,2014,4,META,1
2014-04-01,2014,4,NARINO,103
2014-04-01,2014,4,NORTE DE SANTANDER,1421
2014-04-01,2014,4,QUINDIO,1881
2014-04-01,2014,4,RISARALDA,6155
2014-04-01,2014,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4579
2014-04-01,2014,4,SANTANDER,3095
2014-04-01,2014,4,TOLIMA,179
2014-04-01,2014,4,VALLE DEL CAUCA,28760
2014-05-01,2014,5,AMAZONAS,13
2014-05-01,2014,5,ANTIOQUIA,44496
2014-05-01,2014,5,ATLANTICO,9150
2014-05-01,2014,5,BOGOTA D.C.,242545
2014-05-01,2014,5,BOLIVAR,16298
2014-05-01,2014,5,CALDAS,430
2014-05-01,2014,5,CAQUETA,7
2014-05-01,2014,5,CASANARE,25
2014-05-01,2014,5,CAUCA,90
2014-05-01,2014,5,CESAR,247
2014-05-01,2014,5,CORDOBA,288
2014-05-01,2014,5,HUILA,217
2014-05-01,2014,5,LA GUAJIRA,38
2014-05-01,2014,5,MAGDALENA,450
2014-05-01,2014,5,META,9
2014-05-01,2014,5,NARINO,86
2014-05-01,2014,5,NORTE DE SANTANDER,1437
2014-05-01,2014,5,QUINDIO,2116
2014-05-01,2014,5,RISARALDA,6277
2014-05-01,2014,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4635
2014-05-01,2014,5,SANTANDER,3100
2014-05-01,2014,5,TOLIMA,144
2014-05-01,2014,5,VALLE DEL CAUCA,29579
2014-06-01,2014,6,AMAZONAS,33
2014-06-01,2014,6,ANTIOQUIA,51477
2014-06-01,2014,6,ATLANTICO,10614
2014-06-01,2014,6,BOGOTA D.C.,266406
2014-06-01,2014,6,BOLIVAR,16069
2014-06-01,2014,6,CALDAS,495
2014-06-01,2014,6,CAQUETA,8
2014-06-01,2014,6,CASANARE,31
2014-06-01,2014,6,CAUCA,83
2014-06-01,2014,6,CESAR,189
2014-06-01,2014,6,CHOCO,1
2014-06-01,2014,6,CORDOBA,348
2014-06-01,2014,6,HUILA,273
2014-06-01,2014,6,LA GUAJIRA,36
2014-06-01,2014,6,MAGDALENA,551
2014-06-01,2014,6,META,2
2014-06-01,2014,6,NARINO,122
2014-06-01,2014,6,NORTE DE SANTANDER,1800
2014-06-01,2014,6,PUTUMAYO,1
2014-06-01,2014,6,QUINDIO,2100
2014-06-01,2014,6,RISARALDA,8227
2014-06-01,2014,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4554
2014-06-01,2014,6,SANTANDER,4123
2014-06-01,2014,6,TOLIMA,240
2014-06-01,2014,6,VALLE DEL CAUCA,35155
2014-07-01,2014,7,AMAZONAS,21
2014-07-01,2014,7,ANTIOQUIA,58023
2014-07-01,2014,7,ATLANTICO,13440
2014-07-01,2014,7,BOGOTA D.C.,328285
2014-07-01,2014,7,BOLIVAR,20887
2014-07-01,2014,7,CALDAS,446
2014-07-01,2014,7,CAQUETA,11
2014-07-01,2014,7,CASANARE,39
2014-07-01,2014,7,CAUCA,66
2014-07-01,2014,7,CESAR,202
2014-07-01,2014,7,CORDOBA,356
2014-07-01,2014,7,HUILA,165
2014-07-01,2014,7,LA GUAJIRA,29
2014-07-01,2014,7,MAGDALENA,639
2014-07-01,2014,7,META,18
2014-07-01,2014,7,NARINO,227
2014-07-01,2014,7,NORTE DE SANTANDER,2152
2014-07-01,2014,7,QUINDIO,2296
2014-07-01,2014,7,RISARALDA,8893
2014-07-01,2014,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3881
2014-07-01,2014,7,SANTANDER,4147
2014-07-01,2014,7,TOLIMA,187
2014-07-01,2014,7,VALLE DEL CAUCA,43074
2014-08-01,2014,8,AMAZONAS,35
2014-08-01,2014,8,ANTIOQUIA,50365
2014-08-01,2014,8,ATLANTICO,10566
2014-08-01,2014,8,BOGOTA D.C.,311462
2014-08-01,2014,8,BOLIVAR,19805
2014-08-01,2014,8,CALDAS,411
2014-08-01,2014,8,CAQUETA,9
2014-08-01,2014,8,CASANARE,35
2014-08-01,2014,8,CAUCA,122
2014-08-01,2014,8,CESAR,179
2014-08-01,2014,8,CORDOBA,290
2014-08-01,2014,8,HUILA,123
2014-08-01,2014,8,LA GUAJIRA,60
2014-08-01,2014,8,MAGDALENA,657
2014-08-01,2014,8,META,28
2014-08-01,2014,8,NARINO,169
2014-08-01,2014,8,NORTE DE SANTANDER,2322
2014-08-01,2014,8,QUINDIO,2038
2014-08-01,2014,8,RISARALDA,7893
2014-08-01,2014,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4290
2014-08-01,2014,8,SANTANDER,3299
2014-08-01,2014,8,TOLIMA,164
2014-08-01,2014,8,VALLE DEL CAUCA,40345
2014-09-01,2014,9,AMAZONAS,13
2014-09-01,2014,9,ANTIOQUIA,44855
2014-09-01,2014,9,ATLANTICO,8678
2014-09-01,2014,9,BOGOTA D.C.,281376
2014-09-01,2014,9,BOLIVAR,15881
2014-09-01,2014,9,CALDAS,317
2014-09-01,2014,9,CAQUETA,6
2014-09-01,2014,9,CASANARE,45
2014-09-01,2014,9,CAUCA,69
2014-09-01,2014,9,CESAR,152
2014-09-01,2014,9,CORDOBA,215
2014-09-01,2014,9,HUILA,126
2014-09-01,2014,9,LA GUAJIRA,48
2014-09-01,2014,9,MAGDALENA,570
2014-09-01,2014,9,META,16
2014-09-01,2014,9,NARINO,134
2014-09-01,2014,9,NORTE DE SANTANDER,2860
2014-09-01,2014,9,QUINDIO,1998
2014-09-01,2014,9,RISARALDA,5997
2014-09-01,2014,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4344
2014-09-01,2014,9,SANTANDER,3495
2014-09-01,2014,9,TOLIMA,123
2014-09-01,2014,9,VALLE DEL CAUCA,30129
2014-10-01,2014,10,AMAZONAS,8
2014-10-01,2014,10,ANTIOQUIA,50144
2014-10-01,2014,10,ATLANTICO,9356
2014-10-01,2014,10,BOGOTA D.C.,296079
2014-10-01,2014,10,BOLIVAR,15821
2014-10-01,2014,10,CALDAS,274
2014-10-01,2014,10,CAQUETA,11
2014-10-01,2014,10,CASANARE,29
2014-10-01,2014,10,CAUCA,105
2014-10-01,2014,10,CESAR,149
2014-10-01,2014,10,CORDOBA,271
2014-10-01,2014,10,HUILA,140
2014-10-01,2014,10,LA GUAJIRA,43
2014-10-01,2014,10,MAGDALENA,320
2014-10-01,2014,10,META,22
2014-10-01,2014,10,NARINO,161
2014-10-01,2014,10,NORTE DE SANTANDER,2287
2014-10-01,2014,10,PUTUMAYO,2
2014-10-01,2014,10,QUINDIO,2061
2014-10-01,2014,10,RISARALDA,6679
2014-10-01,2014,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3839
2014-10-01,2014,10,SANTANDER,3386
2014-10-01,2014,10,TOLIMA,116
2014-10-01,2014,10,VALLE DEL CAUCA,30048
2014-11-01,2014,11,AMAZONAS,19
2014-11-01,2014,11,ANTIOQUIA,51240
2014-11-01,2014,11,ATLANTICO,9667
2014-11-01,2014,11,BOGOTA D.C.,298155
2014-11-01,2014,11,BOLIVAR,19459
2014-11-01,2014,11,CALDAS,353
2014-11-01,2014,11,CAQUETA,11
2014-11-01,2014,11,CASANARE,40
2014-11-01,2014,11,CAUCA,94
2014-11-01,2014,11,CESAR,202
2014-11-01,2014,11,CHOCO,1
2014-11-01,2014,11,CORDOBA,308
2014-11-01,2014,11,HUILA,207
2014-11-01,2014,11,LA GUAJIRA,67
2014-11-01,2014,11,MAGDALENA,452
2014-11-01,2014,11,META,15
2014-11-01,2014,11,NARINO,154
2014-11-01,2014,11,NORTE DE SANTANDER,2622
2014-11-01,2014,11,QUINDIO,2291
2014-11-01,2014,11,RISARALDA,8001
2014-11-01,2014,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3940
2014-11-01,2014,11,SANTANDER,3818
2014-11-01,2014,11,TOLIMA,154
2014-11-01,2014,11,VALLE DEL CAUCA,31987
2014-12-01,2014,12,AMAZONAS,5
2014-12-01,2014,12,ANTIOQUIA,66659
2014-12-01,2014,12,ATLANTICO,12686
2014-12-01,2014,12,BOGOTA D.C.,332383
2014-12-01,2014,12,BOLIVAR,23973
2014-12-01,2014,12,CALDAS,586
2014-12-01,2014,12,CAQUETA,23
2014-12-01,2014,12,CASANARE,44
2014-12-01,2014,12,CAUCA,156
2014-12-01,2014,12,CESAR,299
2014-12-01,2014,12,CHOCO,0
2014-12-01,2014,12,CORDOBA,407
2014-12-01,2014,12,HUILA,274
2014-12-01,2014,12,LA GUAJIRA,50
2014-12-01,2014,12,MAGDALENA,549
2014-12-01,2014,12,META,38
2014-12-01,2014,12,NARINO,250
2014-12-01,2014,12,NORTE DE SANTANDER,3430
2014-12-01,2014,12,QUINDIO,3182
2014-12-01,2014,12,RISARALDA,11132
2014-12-01,2014,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4198
2014-12-01,2014,12,SANTANDER,4897
2014-12-01,2014,12,TOLIMA,246
2014-12-01,2014,12,VALLE DEL CAUCA,46210
2015-01-01,2015,1,AMAZONAS,8
2015-01-01,2015,1,ANTIOQUIA,57985
2015-01-01,2015,1,ATLANTICO,11286
2015-01-01,2015,1,BOGOTA D.C.,343029
2015-01-01,2015,1,BOLIVAR,22577
2015-01-01,2015,1,CALDAS,459
2015-01-01,2015,1,CAQUETA,10
2015-01-01,2015,1,CASANARE,20
2015-01-01,2015,1,CAUCA,96
2015-01-01,2015,1,CESAR,167
2015-01-01,2015,1,CHOCO,0
2015-01-01,2015,1,CORDOBA,290
2015-01-01,2015,1,HUILA,155
2015-01-01,2015,1,LA GUAJIRA,99
2015-01-01,2015,1,MAGDALENA,476
2015-01-01,2015,1,META,29
2015-01-01,2015,1,NARINO,253
2015-01-01,2015,1,NORTE DE SANTANDER,3323
2015-01-01,2015,1,QUINDIO,2450
2015-01-01,2015,1,RISARALDA,7535
2015-01-01,2015,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4494
2015-01-01,2015,1,SANTANDER,4423
2015-01-01,2015,1,TOLIMA,166
2015-01-01,2015,1,VALLE DEL CAUCA,33565
2015-02-01,2015,2,AMAZONAS,12
2015-02-01,2015,2,ANTIOQUIA,40735
2015-02-01,2015,2,ATLANTICO,9641
2015-02-01,2015,2,BOGOTA D.C.,246829
2015-02-01,2015,2,BOLIVAR,20060
2015-02-01,2015,2,CALDAS,433
2015-02-01,2015,2,CAQUETA,10
2015-02-01,2015,2,CASANARE,23
2015-02-01,2015,2,CAUCA,37
2015-02-01,2015,2,CESAR,130
2015-02-01,2015,2,CHOCO,0
2015-02-01,2015,2,CORDOBA,200
2015-02-01,2015,2,HUILA,161
2015-02-01,2015,2,LA GUAJIRA,36
2015-02-01,2015,2,MAGDALENA,615
2015-02-01,2015,2,META,32
2015-02-01,2015,2,NARINO,114
2015-02-01,2015,2,NORTE DE SANTANDER,1406
2015-02-01,2015,2,QUINDIO,1871
2015-02-01,2015,2,RISARALDA,5235
2015-02-01,2015,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4845
2015-02-01,2015,2,SANTANDER,2420
2015-02-01,2015,2,TOLIMA,119
2015-02-01,2015,2,VALLE DEL CAUCA,24294
2015-03-01,2015,3,AMAZONAS,20
2015-03-01,2015,3,ANTIOQUIA,41759
2015-03-01,2015,3,ATLANTICO,7480
2015-03-01,2015,3,BOGOTA D.C.,266972
2015-03-01,2015,3,BOLIVAR,20821
2015-03-01,2015,3,CALDAS,276
2015-03-01,2015,3,CAQUETA,17
2015-03-01,2015,3,CASANARE,22
2015-03-01,2015,3,CAUCA,59
2015-03-01,2015,3,CESAR,190
2015-03-01,2015,3,CORDOBA,237
2015-03-01,2015,3,HUILA,193
2015-03-01,2015,3,LA GUAJIRA,38
2015-03-01,2015,3,MAGDALENA,496
2015-03-01,2015,3,META,26
2015-03-01,2015,3,NARINO,139
2015-03-01,2015,3,NORTE DE SANTANDER,1568
2015-03-01,2015,3,QUINDIO,2059
2015-03-01,2015,3,RISARALDA,5626
2015-03-01,2015,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4741
2015-03-01,2015,3,SANTANDER,2642
2015-03-01,2015,3,TOLIMA,133
2015-03-01,2015,3,VALLE DEL CAUCA,27652
2015-04-01,2015,4,AMAZONAS,28
2015-04-01,2015,4,ANTIOQUIA,43067
2015-04-01,2015,4,ATLANTICO,8403
2015-04-01,2015,4,BOGOTA D.C.,275010
2015-04-01,2015,4,BOLIVAR,19570
2015-04-01,2015,4,CALDAS,335
2015-04-01,2015,4,CAQUETA,9
2015-04-01,2015,4,CASANARE,14
2015-04-01,2015,4,CAUCA,65
2015-04-01,2015,4,CESAR,247
2015-04-01,2015,4,CORDOBA,264
2015-04-01,2015,4,HUILA,180
2015-04-01,2015,4,LA GUAJIRA,57
2015-04-01,2015,4,MAGDALENA,450
2015-04-01,2015,4,META,28
2015-04-01,2015,4,NARINO,181
2015-04-01,2015,4,NORTE DE SANTANDER,2091
2015-04-01,2015,4,QUINDIO,2005
2015-04-01,2015,4,RISARALDA,5936
2015-04-01,2015,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4425
2015-04-01,2015,4,SANTANDER,2923
2015-04-01,2015,4,TOLIMA,140
2015-04-01,2015,4,VALLE DEL CAUCA,29073
2015-05-01,2015,5,AMAZONAS,14
2015-05-01,2015,5,ANTIOQUIA,47519
2015-05-01,2015,5,ATLANTICO,8391
2015-05-01,2015,5,BOGOTA D.C.,290094
2015-05-01,2015,5,BOLIVAR,19358
2015-05-01,2015,5,CALDAS,413
2015-05-01,2015,5,CAQUETA,17
2015-05-01,2015,5,CASANARE,21
2015-05-01,2015,5,CAUCA,80
2015-05-01,2015,5,CESAR,162
2015-05-01,2015,5,CORDOBA,223
2015-05-01,2015,5,HUILA,201
2015-05-01,2015,5,LA GUAJIRA,45
2015-05-01,2015,5,MAGDALENA,495
2015-05-01,2015,5,META,33
2015-05-01,2015,5,NARINO,150
2015-05-01,2015,5,NORTE DE SANTANDER,1984
2015-05-01,2015,5,QUINDIO,2485
2015-05-01,2015,5,RISARALDA,6841
2015-05-01,2015,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3877
2015-05-01,2015,5,SANTANDER,3289
2015-05-01,2015,5,TOLIMA,135
2015-05-01,2015,5,VALLE DEL CAUCA,31435
2015-06-01,2015,6,AMAZONAS,43
2015-06-01,2015,6,ANTIOQUIA,58655
2015-06-01,2015,6,ATLANTICO,12086
2015-06-01,2015,6,BOGOTA D.C.,298190
2015-06-01,2015,6,BOLIVAR,19506
2015-06-01,2015,6,CALDAS,439
2015-06-01,2015,6,CAQUETA,4
2015-06-01,2015,6,CASANARE,38
2015-06-01,2015,6,CAUCA,79
2015-06-01,2015,6,CESAR,208
2015-06-01,2015,6,CORDOBA,362
2015-06-01,2015,6,HUILA,330
2015-06-01,2015,6,LA GUAJIRA,25
2015-06-01,2015,6,MAGDALENA,535
2015-06-01,2015,6,META,57
2015-06-01,2015,6,NARINO,219
2015-06-01,2015,6,NORTE DE SANTANDER,2398
2015-06-01,2015,6,PUTUMAYO,3
2015-06-01,2015,6,QUINDIO,2678
2015-06-01,2015,6,RISARALDA,8557
2015-06-01,2015,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2914
2015-06-01,2015,6,SANTANDER,4556
2015-06-01,2015,6,TOLIMA,186
2015-06-01,2015,6,VALLE DEL CAUCA,37400
2015-07-01,2015,7,AMAZONAS,54
2015-07-01,2015,7,ANTIOQUIA,67745
2015-07-01,2015,7,ATLANTICO,15257
2015-07-01,2015,7,BOGOTA D.C.,365232
2015-07-01,2015,7,BOLIVAR,24697
2015-07-01,2015,7,CALDAS,589
2015-07-01,2015,7,CAQUETA,16
2015-07-01,2015,7,CASANARE,25
2015-07-01,2015,7,CAUCA,93
2015-07-01,2015,7,CESAR,217
2015-07-01,2015,7,CORDOBA,445
2015-07-01,2015,7,HUILA,227
2015-07-01,2015,7,LA GUAJIRA,39
2015-07-01,2015,7,MAGDALENA,652
2015-07-01,2015,7,META,35
2015-07-01,2015,7,NARINO,398
2015-07-01,2015,7,NORTE DE SANTANDER,2505
2015-07-01,2015,7,QUINDIO,3095
2015-07-01,2015,7,RISARALDA,9058
2015-07-01,2015,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3657
2015-07-01,2015,7,SANTANDER,4563
2015-07-01,2015,7,TOLIMA,181
2015-07-01,2015,7,VALLE DEL CAUCA,46248
2015-08-01,2015,8,AMAZONAS,19
2015-08-01,2015,8,ANTIOQUIA,56241
2015-08-01,2015,8,ATLANTICO,12313
2015-08-01,2015,8,BOGOTA D.C.,336456
2015-08-01,2015,8,BOLIVAR,21252
2015-08-01,2015,8,CALDAS,510
2015-08-01,2015,8,CAQUETA,4
2015-08-01,2015,8,CASANARE,28
2015-08-01,2015,8,CAUCA,78
2015-08-01,2015,8,CESAR,209
2015-08-01,2015,8,CORDOBA,287
2015-08-01,2015,8,HUILA,262
2015-08-01,2015,8,LA GUAJIRA,65
2015-08-01,2015,8,MAGDALENA,522
2015-08-01,2015,8,META,49
2015-08-01,2015,8,NARINO,300
2015-08-01,2015,8,NORTE DE SANTANDER,1864
2015-08-01,2015,8,QUINDIO,2410
2015-08-01,2015,8,RISARALDA,7770
2015-08-01,2015,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3164
2015-08-01,2015,8,SANTANDER,3655
2015-08-01,2015,8,TOLIMA,139
2015-08-01,2015,8,VALLE DEL CAUCA,42073
2015-09-01,2015,9,AMAZONAS,10
2015-09-01,2015,9,ANTIOQUIA,51163
2015-09-01,2015,9,ATLANTICO,9504
2015-09-01,2015,9,BOGOTA D.C.,281982
2015-09-01,2015,9,BOLIVAR,18100
2015-09-01,2015,9,CALDAS,438
2015-09-01,2015,9,CAQUETA,6
2015-09-01,2015,9,CASANARE,28
2015-09-01,2015,9,CAUCA,98
2015-09-01,2015,9,CESAR,105
2015-09-01,2015,9,CORDOBA,208
2015-09-01,2015,9,HUILA,212
2015-09-01,2015,9,LA GUAJIRA,42
2015-09-01,2015,9,MAGDALENA,615
2015-09-01,2015,9,META,44
2015-09-01,2015,9,NARINO,221
2015-09-01,2015,9,NORTE DE SANTANDER,1735
2015-09-01,2015,9,QUINDIO,2070
2015-09-01,2015,9,RISARALDA,6420
2015-09-01,2015,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3317
2015-09-01,2015,9,SANTANDER,3572
2015-09-01,2015,9,TOLIMA,146
2015-09-01,2015,9,VALLE DEL CAUCA,34324
2015-10-01,2015,10,AMAZONAS,34
2015-10-01,2015,10,ANTIOQUIA,58427
2015-10-01,2015,10,ATLANTICO,12002
2015-10-01,2015,10,BOGOTA D.C.,312048
2015-10-01,2015,10,BOLIVAR,20265
2015-10-01,2015,10,CALDAS,376
2015-10-01,2015,10,CAQUETA,12
2015-10-01,2015,10,CASANARE,45
2015-10-01,2015,10,CAUCA,71
2015-10-01,2015,10,CESAR,188
2015-10-01,2015,10,CORDOBA,297
2015-10-01,2015,10,HUILA,219
2015-10-01,2015,10,LA GUAJIRA,38
2015-10-01,2015,10,MAGDALENA,556
2015-10-01,2015,10,META,61
2015-10-01,2015,10,NARINO,259
2015-10-01,2015,10,NORTE DE SANTANDER,1694
2015-10-01,2015,10,QUINDIO,2197
2015-10-01,2015,10,RISARALDA,6978
2015-10-01,2015,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3537
2015-10-01,2015,10,SANTANDER,4017
2015-10-01,2015,10,TOLIMA,168
2015-10-01,2015,10,VALLE DEL CAUCA,36251
2015-11-01,2015,11,AMAZONAS,20
2015-11-01,2015,11,ANTIOQUIA,59994
2015-11-01,2015,11,ATLANTICO,12753
2015-11-01,2015,11,BOGOTA D.C.,302169
2015-11-01,2015,11,BOLIVAR,23653
2015-11-01,2015,11,CALDAS,459
2015-11-01,2015,11,CAQUETA,29
2015-11-01,2015,11,CASANARE,41
2015-11-01,2015,11,CAUCA,93
2015-11-01,2015,11,CESAR,297
2015-11-01,2015,11,CORDOBA,460
2015-11-01,2015,11,HUILA,228
2015-11-01,2015,11,LA GUAJIRA,62
2015-11-01,2015,11,MAGDALENA,565
2015-11-01,2015,11,META,49
2015-11-01,2015,11,NARINO,244
2015-11-01,2015,11,NORTE DE SANTANDER,1448
2015-11-01,2015,11,QUINDIO,2451
2015-11-01,2015,11,RISARALDA,8245
2015-11-01,2015,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3544
2015-11-01,2015,11,SANTANDER,4074
2015-11-01,2015,11,TOLIMA,184
2015-11-01,2015,11,VALLE DEL CAUCA,36929
2015-12-01,2015,12,AMAZONAS,21
2015-12-01,2015,12,ANTIOQUIA,77981
2015-12-01,2015,12,ATLANTICO,16467
2015-12-01,2015,12,BOGOTA D.C.,351929
2015-12-01,2015,12,BOLIVAR,29499
2015-12-01,2015,12,CALDAS,809
2015-12-01,2015,12,CAQUETA,18
2015-12-01,2015,12,CASANARE,54
2015-12-01,2015,12,CAUCA,124
2015-12-01,2015,12,CESAR,320
2015-12-01,2015,12,CORDOBA,626
2015-12-01,2015,12,HUILA,307
2015-12-01,2015,12,LA GUAJIRA,42
2015-12-01,2015,12,MAGDALENA,864
2015-12-01,2015,12,META,49
2015-12-01,2015,12,NARINO,425
2015-12-01,2015,12,NORTE DE SANTANDER,2550
2015-12-01,2015,12,QUINDIO,4583
2015-12-01,2015,12,RISARALDA,13109
2015-12-01,2015,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3847
2015-12-01,2015,12,SANTANDER,5935
2015-12-01,2015,12,TOLIMA,348
2015-12-01,2015,12,VALLE DEL CAUCA,53257
2016-01-01,2016,1,AMAZONAS,11
2016-01-01,2016,1,ANTIOQUIA,68703
2016-01-01,2016,1,ATLANTICO,14583
2016-01-01,2016,1,BOGOTA D.C.,336287
2016-01-01,2016,1,BOLIVAR,29904
2016-01-01,2016,1,CALDAS,500
2016-01-01,2016,1,CAQUETA,4
2016-01-01,2016,1,CASANARE,31
2016-01-01,2016,1,CAUCA,83
2016-01-01,2016,1,CESAR,198
2016-01-01,2016,1,CORDOBA,398
2016-01-01,2016,1,HUILA,261
2016-01-01,2016,1,LA GUAJIRA,65
2016-01-01,2016,1,MAGDALENA,742
2016-01-01,2016,1,META,45
2016-01-01,2016,1,NARINO,287
2016-01-01,2016,1,NORTE DE SANTANDER,2206
2016-01-01,2016,1,QUINDIO,3381
2016-01-01,2016,1,RISARALDA,8544
2016-01-01,2016,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4275
2016-01-01,2016,1,SANTANDER,4713
2016-01-01,2016,1,TOLIMA,172
2016-01-01,2016,1,VALLE DEL CAUCA,37153
2016-02-01,2016,2,AMAZONAS,12
2016-02-01,2016,2,ANTIOQUIA,49058
2016-02-01,2016,2,ATLANTICO,11636
2016-02-01,2016,2,BOGOTA D.C.,264491
2016-02-01,2016,2,BOLIVAR,26250
2016-02-01,2016,2,CALDAS,272
2016-02-01,2016,2,CAQUETA,7
2016-02-01,2016,2,CASANARE,20
2016-02-01,2016,2,CAUCA,52
2016-02-01,2016,2,CESAR,161
2016-02-01,2016,2,CORDOBA,196
2016-02-01,2016,2,HUILA,169
2016-02-01,2016,2,LA GUAJIRA,47
2016-02-01,2016,2,MAGDALENA,593
2016-02-01,2016,2,META,29
2016-02-01,2016,2,NARINO,167
2016-02-01,2016,2,NORTE DE SANTANDER,1114
2016-02-01,2016,2,QUINDIO,2543
2016-02-01,2016,2,RISARALDA,5851
2016-02-01,2016,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4955
2016-02-01,2016,2,SANTANDER,2539
2016-02-01,2016,2,TOLIMA,102
2016-02-01,2016,2,VALLE DEL CAUCA,28394
2016-03-01,2016,3,AMAZONAS,11
2016-03-01,2016,3,ANTIOQUIA,57316
2016-03-01,2016,3,ATLANTICO,11413
2016-03-01,2016,3,BOGOTA D.C.,300701
2016-03-01,2016,3,BOLIVAR,27642
2016-03-01,2016,3,CALDAS,361
2016-03-01,2016,3,CAQUETA,12
2016-03-01,2016,3,CASANARE,35
2016-03-01,2016,3,CAUCA,82
2016-03-01,2016,3,CESAR,177
2016-03-01,2016,3,CORDOBA,363
2016-03-01,2016,3,HUILA,179
2016-03-01,2016,3,LA GUAJIRA,51
2016-03-01,2016,3,MAGDALENA,611
2016-03-01,2016,3,META,21
2016-03-01,2016,3,NARINO,157
2016-03-01,2016,3,NORTE DE SANTANDER,1521
2016-03-01,2016,3,QUINDIO,3139
2016-03-01,2016,3,RISARALDA,6713
2016-03-01,2016,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4758
2016-03-01,2016,3,SANTANDER,3176
2016-03-01,2016,3,TOLIMA,178
2016-03-01,2016,3,VALLE DEL CAUCA,33389
2016-04-01,2016,4,AMAZONAS,16
2016-04-01,2016,4,ANTIOQUIA,50710
2016-04-01,2016,4,ATLANTICO,9452
2016-04-01,2016,4,BOGOTA D.C.,271000
2016-04-01,2016,4,BOLIVAR,24561
2016-04-01,2016,4,CALDAS,315
2016-04-01,2016,4,CAQUETA,8
2016-04-01,2016,4,CASANARE,27
2016-04-01,2016,4,CAUCA,70
2016-04-01,2016,4,CESAR,260
2016-04-01,2016,4,CORDOBA,239
2016-04-01,2016,4,HUILA,155
2016-04-01,2016,4,LA GUAJIRA,37
2016-04-01,2016,4,MAGDALENA,512
2016-04-01,2016,4,META,29
2016-04-01,2016,4,NARINO,180
2016-04-01,2016,4,NORTE DE SANTANDER,1105
2016-04-01,2016,4,QUINDIO,2603
2016-04-01,2016,4,RISARALDA,6131
2016-04-01,2016,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4295
2016-04-01,2016,4,SANTANDER,2580
2016-04-01,2016,4,TOLIMA,84
2016-04-01,2016,4,VALLE DEL CAUCA,30029
2016-05-01,2016,5,AMAZONAS,33
2016-05-01,2016,5,ANTIOQUIA,58319
2016-05-01,2016,5,ATLANTICO,11029
2016-05-01,2016,5,BOGOTA D.C.,284920
2016-05-01,2016,5,BOLIVAR,22940
2016-05-01,2016,5,CALDAS,368
2016-05-01,2016,5,CAQUETA,18
2016-05-01,2016,5,CASANARE,50
2016-05-01,2016,5,CAUCA,84
2016-05-01,2016,5,CESAR,196
2016-05-01,2016,5,CORDOBA,362
2016-05-01,2016,5,HUILA,195
2016-05-01,2016,5,LA GUAJIRA,55
2016-05-01,2016,5,MAGDALENA,595
2016-05-01,2016,5,META,32
2016-05-01,2016,5,NARINO,195
2016-05-01,2016,5,NORTE DE SANTANDER,1489
2016-05-01,2016,5,QUINDIO,3512
2016-05-01,2016,5,RISARALDA,7450
