fecha,fecha_predicha,departamento,target,prediccion,error,error_abs,horizonte,meses_horizonte
2024-08-01,2025-08-01,SUCRE,167.0,146.50359,20.496414184570312,20.496414184570312,h12,12
2024-09-01,2025-09-01,SUCRE,155.0,232.48616,-77.48616027832031,77.48616027832031,h12,12
2024-01-01,2025-01-01,TOLIMA,799.0,1305.2572,-506.2572021484375,506.2572021484375,h12,12
2024-02-01,2025-02-01,TOLIMA,711.0,1210.6006,-499.6005859375,499.6005859375,h12,12
2024-03-01,2025-03-01,TOLIMA,685.0,1150.2799,-465.2799072265625,465.2799072265625,h12,12
2024-04-01,2025-04-01,TOLIMA,654.0,1366.6672,-712.667236328125,712.667236328125,h12,12
2024-05-01,2025-05-01,TOLIMA,768.0,1294.7802,-526.7801513671875,526.7801513671875,h12,12
2024-06-01,2025-06-01,TOLIMA,1125.0,1572.6304,-447.63037109375,447.63037109375,h12,12
2024-07-01,2025-07-01,TOLIMA,1045.0,1906.5144,-861.514404296875,861.514404296875,h12,12
2024-08-01,2025-08-01,TOLIMA,840.0,1635.014,-795.0140380859375,795.0140380859375,h12,12
2024-09-01,2025-09-01,TOLIMA,593.0,1415.8768,-822.8768310546875,822.8768310546875,h12,12
2024-01-01,2025-01-01,VALLE DEL CAUCA,11076.702,10793.298,283.4041484374993,283.4041484374993,h12,12
2024-02-01,2025-02-01,VALLE DEL CAUCA,10362.41,10098.907,263.50277343749985,263.50277343749985,h12,12
2024-03-01,2025-03-01,VALLE DEL CAUCA,9689.406,10741.329,-1051.9231015624991,1051.9231015624991,h12,12
2024-04-01,2025-04-01,VALLE DEL CAUCA,10157.752,10569.875,-412.1229999999996,412.1229999999996,h12,12
2024-05-01,2025-05-01,VALLE DEL CAUCA,10086.04,10314.857,-228.81742187499913,228.81742187499913,h12,12
2024-06-01,2025-06-01,VALLE DEL CAUCA,12455.299,11472.752,982.5470468750009,982.5470468750009,h12,12
2024-07-01,2025-07-01,VALLE DEL CAUCA,12290.725,11860.487,430.23769531250036,430.23769531250036,h12,12
2024-08-01,2025-08-01,VALLE DEL CAUCA,11516.439,12049.808,-533.3686171874997,533.3686171874997,h12,12
2024-09-01,2025-09-01,VALLE DEL CAUCA,9563.245,11068.785,-1505.5401562499992,1505.5401562499992,h12,12
2024-01-01,2025-01-01,VAUPES,5.0,0.0,5.0,5.0,h12,12
2024-02-01,2025-02-01,VAUPES,2.0,9.513302,-7.513301849365234,7.513301849365234,h12,12
2024-03-01,2025-03-01,VAUPES,2.0,12.0608015,-10.06080150604248,10.06080150604248,h12,12
2024-04-01,2025-04-01,VAUPES,0.0,0.69020355,-0.6902035474777222,0.6902035474777222,h12,12
2024-05-01,2025-05-01,VAUPES,0.0,2.0265841,-2.0265841484069824,2.0265841484069824,h12,12
2024-06-01,2025-06-01,VAUPES,9.0,4.415617,4.584383010864258,4.584383010864258,h12,12
2024-07-01,2025-07-01,VAUPES,11.0,16.150873,-5.150873184204102,5.150873184204102,h12,12
2024-08-01,2025-08-01,VAUPES,3.0,5.179873,-2.179872989654541,2.179872989654541,h12,12
2024-09-01,2025-09-01,VAUPES,0.0,21.156502,-21.15650177001953,21.15650177001953,h12,12
2024-01-01,2025-01-01,VICHADA,56.0,0.0,56.0,56.0,h12,12
2024-02-01,2025-02-01,VICHADA,38.0,10.741324,27.258675575256348,27.258675575256348,h12,12
2024-03-01,2025-03-01,VICHADA,20.0,15.969409,4.030591011047363,4.030591011047363,h12,12
2024-04-01,2025-04-01,VICHADA,18.0,15.006437,2.993562698364258,2.993562698364258,h12,12
2024-05-01,2025-05-01,VICHADA,10.0,19.943275,-9.943275451660156,9.943275451660156,h12,12
2024-06-01,2025-06-01,VICHADA,29.0,21.663332,7.336668014526367,7.336668014526367,h12,12
2024-07-01,2025-07-01,VICHADA,19.0,33.519222,-14.519222259521484,14.519222259521484,h12,12
2024-08-01,2025-08-01,VICHADA,24.0,17.548716,6.451284408569336,6.451284408569336,h12,12
2024-09-01,2025-09-01,VICHADA,30.0,24.132013,5.867986679077148,5.867986679077148,h12,12
